id,platform,usefulness
914,Blogs,Somewhat useful
919,Blogs,Not Useful
922,Blogs,Somewhat useful
923,Blogs,Somewhat useful
924,Blogs,Somewhat useful
927,Blogs,Somewhat useful
930,Blogs,Very useful
931,Blogs,Somewhat useful
933,Blogs,Somewhat useful
935,Blogs,Somewhat useful
938,Blogs,Very useful
940,Blogs,Very useful
943,Blogs,Somewhat useful
944,Blogs,Very useful
946,Blogs,Somewhat useful
948,Blogs,Very useful
949,Blogs,Very useful
952,Blogs,Very useful
954,Blogs,Somewhat useful
957,Blogs,Somewhat useful
959,Blogs,Very useful
961,Blogs,Somewhat useful
965,Blogs,Very useful
968,Blogs,Somewhat useful
969,Blogs,Very useful
970,Blogs,Very useful
971,Blogs,Very useful
974,Blogs,Somewhat useful
978,Blogs,Somewhat useful
982,Blogs,Very useful
983,Blogs,Somewhat useful
984,Blogs,Somewhat useful
985,Blogs,Very useful
986,Blogs,Very useful
989,Blogs,Very useful
990,Blogs,Somewhat useful
996,Blogs,Very useful
997,Blogs,Very useful
999,Blogs,Very useful
1004,Blogs,Somewhat useful
1005,Blogs,Somewhat useful
1006,Blogs,Very useful
1007,Blogs,Somewhat useful
1008,Blogs,Somewhat useful
1012,Blogs,Very useful
1016,Blogs,Somewhat useful
1022,Blogs,Somewhat useful
1024,Blogs,Very useful
1031,Blogs,Very useful
1033,Blogs,Somewhat useful
1040,Blogs,Very useful
1043,Blogs,Very useful
1044,Blogs,Somewhat useful
1046,Blogs,Not Useful
1047,Blogs,Somewhat useful
1048,Blogs,Very useful
1049,Blogs,Somewhat useful
1050,Blogs,Somewhat useful
1055,Blogs,Very useful
1056,Blogs,Very useful
1058,Blogs,Very useful
1061,Blogs,Somewhat useful
1062,Blogs,Somewhat useful
1064,Blogs,Somewhat useful
1066,Blogs,Somewhat useful
1069,Blogs,Very useful
1071,Blogs,Somewhat useful
1073,Blogs,Somewhat useful
1075,Blogs,Somewhat useful
1076,Blogs,Somewhat useful
1084,Blogs,Somewhat useful
1087,Blogs,Somewhat useful
1088,Blogs,Very useful
1089,Blogs,Very useful
1091,Blogs,Very useful
1094,Blogs,Very useful
1095,Blogs,Somewhat useful
1096,Blogs,Very useful
1098,Blogs,Somewhat useful
1099,Blogs,Very useful
1101,Blogs,Somewhat useful
1103,Blogs,Very useful
1109,Blogs,Very useful
1112,Blogs,Not Useful
1114,Blogs,Very useful
1116,Blogs,Very useful
1117,Blogs,Very useful
1118,Blogs,Very useful
1121,Blogs,Very useful
1124,Blogs,Somewhat useful
1125,Blogs,Very useful
1126,Blogs,Somewhat useful
1130,Blogs,Somewhat useful
1133,Blogs,Somewhat useful
1134,Blogs,Very useful
1138,Blogs,Somewhat useful
1141,Blogs,Very useful
1142,Blogs,Very useful
1153,Blogs,Somewhat useful
1163,Blogs,Somewhat useful
1166,Blogs,Very useful
1168,Blogs,Somewhat useful
1171,Blogs,Somewhat useful
1179,Blogs,Very useful
1180,Blogs,Somewhat useful
1188,Blogs,Very useful
1189,Blogs,Very useful
1193,Blogs,Somewhat useful
1194,Blogs,Somewhat useful
1200,Blogs,Very useful
1203,Blogs,Somewhat useful
1209,Blogs,Somewhat useful
1212,Blogs,Very useful
1217,Blogs,Somewhat useful
1218,Blogs,Somewhat useful
1221,Blogs,Somewhat useful
1222,Blogs,Somewhat useful
1225,Blogs,Somewhat useful
1228,Blogs,Very useful
1233,Blogs,Somewhat useful
1235,Blogs,Somewhat useful
1242,Blogs,Very useful
1244,Blogs,Somewhat useful
1245,Blogs,Very useful
1247,Blogs,Very useful
1251,Blogs,Very useful
1254,Blogs,Very useful
1258,Blogs,Somewhat useful
1259,Blogs,Very useful
1262,Blogs,Somewhat useful
1264,Blogs,Very useful
1266,Blogs,Very useful
1274,Blogs,Somewhat useful
1276,Blogs,Somewhat useful
1282,Blogs,Very useful
1293,Blogs,Somewhat useful
1294,Blogs,Somewhat useful
1296,Blogs,Somewhat useful
1299,Blogs,Very useful
1308,Blogs,Somewhat useful
1309,Blogs,Somewhat useful
1314,Blogs,Somewhat useful
1315,Blogs,Very useful
1321,Blogs,Somewhat useful
1332,Blogs,Very useful
1336,Blogs,Somewhat useful
1337,Blogs,Very useful
1340,Blogs,Somewhat useful
1346,Blogs,Somewhat useful
1347,Blogs,Very useful
1351,Blogs,Somewhat useful
1352,Blogs,Very useful
1354,Blogs,Somewhat useful
1356,Blogs,Very useful
1363,Blogs,Somewhat useful
1364,Blogs,Very useful
1366,Blogs,Very useful
1370,Blogs,Very useful
1381,Blogs,Very useful
1386,Blogs,Somewhat useful
1387,Blogs,Somewhat useful
1397,Blogs,Somewhat useful
1404,Blogs,Somewhat useful
1405,Blogs,Somewhat useful
1406,Blogs,Very useful
1408,Blogs,Somewhat useful
1409,Blogs,Somewhat useful
1410,Blogs,Very useful
1411,Blogs,Somewhat useful
1412,Blogs,Very useful
1416,Blogs,Very useful
1422,Blogs,Somewhat useful
1424,Blogs,Very useful
1430,Blogs,Very useful
1431,Blogs,Very useful
1438,Blogs,Somewhat useful
1442,Blogs,Very useful
1444,Blogs,Very useful
1448,Blogs,Very useful
1449,Blogs,Somewhat useful
1453,Blogs,Very useful
1459,Blogs,Very useful
1461,Blogs,Not Useful
1468,Blogs,Very useful
1490,Blogs,Somewhat useful
1491,Blogs,Very useful
1514,Blogs,Somewhat useful
1517,Blogs,Very useful
1521,Blogs,Somewhat useful
1522,Blogs,Somewhat useful
1525,Blogs,Very useful
1527,Blogs,Somewhat useful
1530,Blogs,Somewhat useful
1535,Blogs,Very useful
1536,Blogs,Somewhat useful
1541,Blogs,Very useful
1542,Blogs,Somewhat useful
1544,Blogs,Somewhat useful
1547,Blogs,Very useful
1548,Blogs,Somewhat useful
1555,Blogs,Very useful
1560,Blogs,Very useful
1563,Blogs,Very useful
1564,Blogs,Very useful
1568,Blogs,Somewhat useful
1569,Blogs,Somewhat useful
1574,Blogs,Very useful
1575,Blogs,Somewhat useful
1577,Blogs,Very useful
1579,Blogs,Very useful
1581,Blogs,Very useful
1582,Blogs,Somewhat useful
1583,Blogs,Very useful
1588,Blogs,Somewhat useful
1590,Blogs,Somewhat useful
1600,Blogs,Very useful
1603,Blogs,Somewhat useful
1605,Blogs,Somewhat useful
1608,Blogs,Very useful
1611,Blogs,Very useful
1613,Blogs,Very useful
1614,Blogs,Somewhat useful
1617,Blogs,Very useful
1618,Blogs,Somewhat useful
1623,Blogs,Very useful
1624,Blogs,Very useful
1625,Blogs,Very useful
1628,Blogs,Somewhat useful
1629,Blogs,Somewhat useful
1649,Blogs,Somewhat useful
1650,Blogs,Somewhat useful
1652,Blogs,Somewhat useful
1654,Blogs,Somewhat useful
1658,Blogs,Very useful
1659,Blogs,Very useful
1660,Blogs,Very useful
1663,Blogs,Somewhat useful
1665,Blogs,Somewhat useful
1666,Blogs,Very useful
1670,Blogs,Somewhat useful
1675,Blogs,Very useful
1684,Blogs,Very useful
1688,Blogs,Somewhat useful
1690,Blogs,Somewhat useful
1691,Blogs,Somewhat useful
1693,Blogs,Somewhat useful
1696,Blogs,Somewhat useful
1699,Blogs,Somewhat useful
1700,Blogs,Somewhat useful
1701,Blogs,Very useful
1704,Blogs,Very useful
1707,Blogs,Somewhat useful
1710,Blogs,Very useful
1717,Blogs,Somewhat useful
1718,Blogs,Somewhat useful
1730,Blogs,Somewhat useful
1731,Blogs,Very useful
1732,Blogs,Somewhat useful
1733,Blogs,Somewhat useful
1736,Blogs,Very useful
1747,Blogs,Somewhat useful
1749,Blogs,Somewhat useful
1750,Blogs,Very useful
1751,Blogs,Somewhat useful
1753,Blogs,Very useful
1758,Blogs,Very useful
1759,Blogs,Somewhat useful
1766,Blogs,Very useful
1767,Blogs,Very useful
1773,Blogs,Very useful
1781,Blogs,Somewhat useful
1785,Blogs,Somewhat useful
1786,Blogs,Somewhat useful
1789,Blogs,Very useful
1790,Blogs,Very useful
1791,Blogs,Somewhat useful
1792,Blogs,Very useful
1795,Blogs,Very useful
1798,Blogs,Somewhat useful
1800,Blogs,Somewhat useful
1802,Blogs,Very useful
1809,Blogs,Somewhat useful
1814,Blogs,Very useful
1817,Blogs,Very useful
1818,Blogs,Somewhat useful
1820,Blogs,Very useful
1823,Blogs,Somewhat useful
1826,Blogs,Very useful
1827,Blogs,Somewhat useful
1828,Blogs,Very useful
1833,Blogs,Somewhat useful
1837,Blogs,Very useful
1838,Blogs,Very useful
1841,Blogs,Somewhat useful
1850,Blogs,Somewhat useful
1851,Blogs,Very useful
1853,Blogs,Somewhat useful
1854,Blogs,Very useful
1855,Blogs,Very useful
1862,Blogs,Somewhat useful
1864,Blogs,Very useful
1867,Blogs,Somewhat useful
1872,Blogs,Very useful
1873,Blogs,Somewhat useful
1880,Blogs,Very useful
1884,Blogs,Very useful
1885,Blogs,Somewhat useful
1886,Blogs,Very useful
1888,Blogs,Very useful
1892,Blogs,Very useful
1893,Blogs,Somewhat useful
1894,Blogs,Somewhat useful
1896,Blogs,Somewhat useful
1897,Blogs,Very useful
1902,Blogs,Somewhat useful
1903,Blogs,Very useful
1904,Blogs,Very useful
1912,Blogs,Very useful
1914,Blogs,Somewhat useful
1925,Blogs,Somewhat useful
1926,Blogs,Somewhat useful
1929,Blogs,Very useful
1934,Blogs,Somewhat useful
1940,Blogs,Very useful
1951,Blogs,Somewhat useful
1953,Blogs,Very useful
1955,Blogs,Very useful
1956,Blogs,Somewhat useful
1962,Blogs,Somewhat useful
1964,Blogs,Very useful
1965,Blogs,Very useful
1966,Blogs,Somewhat useful
1967,Blogs,Very useful
1969,Blogs,Somewhat useful
1972,Blogs,Somewhat useful
1975,Blogs,Very useful
1976,Blogs,Very useful
1977,Blogs,Somewhat useful
1979,Blogs,Somewhat useful
1981,Blogs,Somewhat useful
1986,Blogs,Very useful
1988,Blogs,Very useful
1989,Blogs,Somewhat useful
1990,Blogs,Somewhat useful
1993,Blogs,Very useful
1994,Blogs,Somewhat useful
2001,Blogs,Very useful
2009,Blogs,Somewhat useful
2015,Blogs,Very useful
2016,Blogs,Somewhat useful
2018,Blogs,Very useful
2026,Blogs,Very useful
2031,Blogs,Very useful
2033,Blogs,Somewhat useful
2038,Blogs,Somewhat useful
2039,Blogs,Very useful
2041,Blogs,Somewhat useful
2050,Blogs,Somewhat useful
2054,Blogs,Very useful
2062,Blogs,Very useful
2064,Blogs,Somewhat useful
2068,Blogs,Somewhat useful
2069,Blogs,Somewhat useful
2070,Blogs,Somewhat useful
2074,Blogs,Very useful
2082,Blogs,Very useful
2086,Blogs,Very useful
2087,Blogs,Very useful
2090,Blogs,Somewhat useful
2091,Blogs,Very useful
2100,Blogs,Somewhat useful
2109,Blogs,Somewhat useful
2113,Blogs,Very useful
2114,Blogs,Very useful
2116,Blogs,Somewhat useful
2117,Blogs,Somewhat useful
2123,Blogs,Very useful
2125,Blogs,Somewhat useful
2128,Blogs,Very useful
2130,Blogs,Somewhat useful
2132,Blogs,Somewhat useful
2136,Blogs,Somewhat useful
2140,Blogs,Very useful
2142,Blogs,Very useful
2145,Blogs,Very useful
2151,Blogs,Somewhat useful
2155,Blogs,Somewhat useful
2156,Blogs,Very useful
2157,Blogs,Somewhat useful
2159,Blogs,Somewhat useful
2160,Blogs,Very useful
2166,Blogs,Somewhat useful
2169,Blogs,Very useful
2173,Blogs,Very useful
2175,Blogs,Very useful
2178,Blogs,Very useful
2180,Blogs,Somewhat useful
2181,Blogs,Very useful
2182,Blogs,Very useful
2187,Blogs,Somewhat useful
2192,Blogs,Very useful
2194,Blogs,Somewhat useful
2196,Blogs,Somewhat useful
2197,Blogs,Very useful
2198,Blogs,Very useful
2200,Blogs,Very useful
2203,Blogs,Somewhat useful
2214,Blogs,Somewhat useful
2218,Blogs,Somewhat useful
2222,Blogs,Somewhat useful
2226,Blogs,Somewhat useful
2229,Blogs,Very useful
2231,Blogs,Somewhat useful
2237,Blogs,Very useful
2241,Blogs,Somewhat useful
2244,Blogs,Somewhat useful
2246,Blogs,Very useful
2248,Blogs,Very useful
2253,Blogs,Very useful
2255,Blogs,Very useful
2256,Blogs,Somewhat useful
2261,Blogs,Somewhat useful
2268,Blogs,Somewhat useful
2274,Blogs,Very useful
2278,Blogs,Very useful
2279,Blogs,Very useful
2280,Blogs,Very useful
2281,Blogs,Very useful
2297,Blogs,Somewhat useful
2302,Blogs,Very useful
2304,Blogs,Somewhat useful
2310,Blogs,Very useful
2315,Blogs,Somewhat useful
2318,Blogs,Very useful
2327,Blogs,Very useful
2329,Blogs,Somewhat useful
2330,Blogs,Very useful
2331,Blogs,Very useful
2335,Blogs,Somewhat useful
2345,Blogs,Somewhat useful
2347,Blogs,Somewhat useful
2348,Blogs,Somewhat useful
2353,Blogs,Very useful
2361,Blogs,Somewhat useful
2363,Blogs,Very useful
2371,Blogs,Somewhat useful
2375,Blogs,Very useful
2376,Blogs,Very useful
2379,Blogs,Somewhat useful
2380,Blogs,Somewhat useful
2382,Blogs,Very useful
2384,Blogs,Very useful
2385,Blogs,Somewhat useful
2387,Blogs,Very useful
2389,Blogs,Very useful
2390,Blogs,Somewhat useful
2391,Blogs,Very useful
2395,Blogs,Somewhat useful
2403,Blogs,Somewhat useful
2404,Blogs,Somewhat useful
2405,Blogs,Somewhat useful
2406,Blogs,Very useful
2409,Blogs,Not Useful
2418,Blogs,Somewhat useful
2423,Blogs,Somewhat useful
2424,Blogs,Very useful
2425,Blogs,Very useful
2430,Blogs,Very useful
2440,Blogs,Not Useful
2450,Blogs,Somewhat useful
2452,Blogs,Very useful
2454,Blogs,Very useful
2456,Blogs,Very useful
2458,Blogs,Somewhat useful
2459,Blogs,Very useful
2461,Blogs,Somewhat useful
2468,Blogs,Very useful
2477,Blogs,Somewhat useful
2480,Blogs,Somewhat useful
2507,Blogs,Somewhat useful
2530,Blogs,Very useful
2592,Blogs,Somewhat useful
2623,Blogs,Somewhat useful
2631,Blogs,Very useful
2651,Blogs,Somewhat useful
2694,Blogs,Very useful
2740,Blogs,Very useful
2750,Blogs,Somewhat useful
2785,Blogs,Somewhat useful
2790,Blogs,Very useful
2791,Blogs,Very useful
2827,Blogs,Somewhat useful
2,College,Very useful
4,College,Very useful
5,College,Very useful
8,College,Somewhat useful
12,College,Very useful
20,College,Very useful
24,College,Very useful
26,College,Not Useful
29,College,Somewhat useful
30,College,Very useful
32,College,Very useful
34,College,Somewhat useful
38,College,Very useful
43,College,Very useful
47,College,Very useful
51,College,Very useful
54,College,Very useful
55,College,Somewhat useful
60,College,Somewhat useful
61,College,Very useful
68,College,Somewhat useful
69,College,Very useful
73,College,Very useful
75,College,Somewhat useful
76,College,Very useful
77,College,Very useful
82,College,Very useful
86,College,Somewhat useful
87,College,Very useful
89,College,Somewhat useful
91,College,Very useful
92,College,Very useful
93,College,Somewhat useful
94,College,Very useful
96,College,Very useful
99,College,Somewhat useful
101,College,Very useful
103,College,Very useful
104,College,Somewhat useful
107,College,Very useful
109,College,Somewhat useful
112,College,Somewhat useful
118,College,Very useful
120,College,Somewhat useful
122,College,Somewhat useful
123,College,Very useful
129,College,Very useful
132,College,Very useful
133,College,Very useful
136,College,Somewhat useful
141,College,Very useful
143,College,Somewhat useful
146,College,Very useful
148,College,Very useful
149,College,Somewhat useful
150,College,Very useful
153,College,Somewhat useful
157,College,Very useful
158,College,Somewhat useful
165,College,Very useful
172,College,Very useful
173,College,Very useful
174,College,Somewhat useful
175,College,Somewhat useful
179,College,Somewhat useful
180,College,Very useful
183,College,Very useful
188,College,Very useful
189,College,Somewhat useful
192,College,Very useful
194,College,Somewhat useful
198,College,Very useful
201,College,Somewhat useful
204,College,Very useful
208,College,Somewhat useful
216,College,Somewhat useful
218,College,Somewhat useful
220,College,Very useful
226,College,Somewhat useful
228,College,Very useful
231,College,Very useful
232,College,Very useful
233,College,Very useful
236,College,Very useful
241,College,Very useful
248,College,Not Useful
249,College,Very useful
253,College,Very useful
256,College,Very useful
261,College,Very useful
263,College,Somewhat useful
269,College,Somewhat useful
271,College,Somewhat useful
272,College,Very useful
274,College,Very useful
275,College,Very useful
276,College,Somewhat useful
278,College,Somewhat useful
281,College,Very useful
283,College,Not Useful
284,College,Very useful
286,College,Somewhat useful
287,College,Very useful
291,College,Very useful
292,College,Very useful
293,College,Very useful
294,College,Somewhat useful
297,College,Not Useful
298,College,Very useful
303,College,Very useful
306,College,Somewhat useful
308,College,Very useful
309,College,Very useful
310,College,Very useful
313,College,Somewhat useful
314,College,Somewhat useful
315,College,Somewhat useful
316,College,Somewhat useful
318,College,Very useful
319,College,Somewhat useful
320,College,Somewhat useful
323,College,Very useful
325,College,Somewhat useful
333,College,Somewhat useful
338,College,Very useful
342,College,Very useful
347,College,Somewhat useful
352,College,Somewhat useful
354,College,Very useful
355,College,Somewhat useful
366,College,Very useful
367,College,Very useful
368,College,Somewhat useful
372,College,Very useful
376,College,Somewhat useful
380,College,Somewhat useful
381,College,Very useful
385,College,Somewhat useful
395,College,Not Useful
396,College,Very useful
404,College,Somewhat useful
409,College,Very useful
410,College,Somewhat useful
411,College,Very useful
412,College,Somewhat useful
415,College,Somewhat useful
417,College,Very useful
422,College,Very useful
423,College,Very useful
426,College,Somewhat useful
427,College,Somewhat useful
429,College,Somewhat useful
431,College,Very useful
432,College,Very useful
433,College,Very useful
435,College,Somewhat useful
439,College,Not Useful
452,College,Somewhat useful
454,College,Very useful
457,College,Somewhat useful
458,College,Very useful
464,College,Very useful
465,College,Very useful
471,College,Somewhat useful
474,College,Very useful
484,College,Somewhat useful
485,College,Very useful
487,College,Very useful
489,College,Very useful
495,College,Very useful
499,College,Very useful
500,College,Somewhat useful
502,College,Very useful
503,College,Very useful
506,College,Somewhat useful
507,College,Not Useful
509,College,Somewhat useful
510,College,Very useful
511,College,Very useful
525,College,Very useful
528,College,Somewhat useful
529,College,Very useful
531,College,Very useful
533,College,Very useful
544,College,Very useful
550,College,Somewhat useful
551,College,Somewhat useful
552,College,Very useful
558,College,Somewhat useful
562,College,Very useful
563,College,Somewhat useful
566,College,Very useful
570,College,Very useful
574,College,Somewhat useful
586,College,Very useful
595,College,Very useful
596,College,Very useful
598,College,Somewhat useful
603,College,Very useful
606,College,Somewhat useful
610,College,Very useful
611,College,Very useful
615,College,Somewhat useful
616,College,Very useful
618,College,Very useful
621,College,Very useful
625,College,Somewhat useful
629,College,Somewhat useful
630,College,Very useful
631,College,Somewhat useful
634,College,Very useful
639,College,Very useful
640,College,Somewhat useful
643,College,Very useful
644,College,Very useful
648,College,Somewhat useful
650,College,Very useful
652,College,Very useful
654,College,Very useful
656,College,Very useful
657,College,Very useful
668,College,Very useful
670,College,Somewhat useful
677,College,Very useful
679,College,Very useful
685,College,Very useful
687,College,Very useful
688,College,Very useful
691,College,Somewhat useful
693,College,Somewhat useful
694,College,Somewhat useful
696,College,Very useful
699,College,Somewhat useful
702,College,Somewhat useful
709,College,Somewhat useful
710,College,Very useful
717,College,Very useful
726,College,Very useful
733,College,Very useful
746,College,Somewhat useful
749,College,Very useful
755,College,Very useful
756,College,Somewhat useful
757,College,Very useful
760,College,Somewhat useful
761,College,Somewhat useful
762,College,Very useful
763,College,Very useful
767,College,Somewhat useful
770,College,Somewhat useful
774,College,Very useful
776,College,Very useful
785,College,Very useful
788,College,Somewhat useful
796,College,Very useful
799,College,Somewhat useful
800,College,Very useful
802,College,Very useful
803,College,Somewhat useful
804,College,Very useful
806,College,Very useful
809,College,Very useful
810,College,Very useful
812,College,Very useful
822,College,Somewhat useful
825,College,Very useful
826,College,Somewhat useful
827,College,Very useful
832,College,Very useful
833,College,Somewhat useful
834,College,Very useful
838,College,Very useful
842,College,Somewhat useful
845,College,Very useful
848,College,Very useful
854,College,Very useful
856,College,Somewhat useful
863,College,Very useful
864,College,Very useful
867,College,Very useful
868,College,Very useful
872,College,Somewhat useful
873,College,Somewhat useful
875,College,Very useful
876,College,Very useful
877,College,Very useful
881,College,Somewhat useful
882,College,Very useful
884,College,Very useful
891,College,Somewhat useful
893,College,Very useful
894,College,Very useful
895,College,Somewhat useful
908,College,Very useful
909,College,Somewhat useful
910,College,Very useful
912,College,Somewhat useful
919,College,Very useful
922,College,Somewhat useful
924,College,Somewhat useful
926,College,Very useful
928,College,Somewhat useful
931,College,Very useful
935,College,Very useful
942,College,Very useful
944,College,Somewhat useful
945,College,Very useful
948,College,Somewhat useful
950,College,Somewhat useful
953,College,Somewhat useful
959,College,Somewhat useful
962,College,Somewhat useful
966,College,Somewhat useful
970,College,Somewhat useful
982,College,Very useful
985,College,Somewhat useful
987,College,Very useful
988,College,Very useful
993,College,Very useful
1002,College,Very useful
1003,College,Somewhat useful
1004,College,Very useful
1005,College,Very useful
1017,College,Somewhat useful
1018,College,Somewhat useful
1019,College,Very useful
1020,College,Somewhat useful
1028,College,Somewhat useful
1030,College,Very useful
1031,College,Very useful
1033,College,Very useful
1037,College,Very useful
1041,College,Somewhat useful
1044,College,Somewhat useful
1049,College,Somewhat useful
1053,College,Very useful
1054,College,Somewhat useful
1059,College,Very useful
1064,College,Very useful
1065,College,Somewhat useful
1069,College,Very useful
1071,College,Very useful
1076,College,Somewhat useful
1080,College,Very useful
1092,College,Very useful
1095,College,Somewhat useful
1096,College,Somewhat useful
1098,College,Somewhat useful
1099,College,Very useful
1104,College,Very useful
1107,College,Somewhat useful
1108,College,Somewhat useful
1112,College,Very useful
1113,College,Somewhat useful
1117,College,Very useful
1122,College,Somewhat useful
1124,College,Very useful
1130,College,Very useful
1136,College,Very useful
